ts,date,version,major,endpoint,latencyMedianMs,latencyMeanMs,reqPerSec,serverLatencyAvgMs,serverLatencyP99Ms,non2xx,errors
1624325535525,"2021-06-22T01:32:15.525Z","4.12.1",4,"info",1081.654,1087.617,"","","","",""
1624325835274,"2021-06-22T01:37:15.274Z","4.12.1",4,"tarball",12944.076,13000.806,"","","","",""
1624325851465,"2021-06-22T01:37:31.465Z","3.13.1",3,"tarball",14029.599,14137.487,"","","","",""
1624325870414,"2021-06-22T01:37:50.414Z","5.1.0",5,"tarball",15702.573,15688.797,"","","","",""
1624411720657,"2021-06-23T01:28:40.657Z","5.1.0",5,"info",793.166,791.493,"","","","",""
1624411727036,"2021-06-23T01:28:47.036Z","3.13.1",3,"info",836.922,840.071,"","","","",""
1624411727212,"2021-06-23T01:28:47.212Z","4.12.1",4,"info",837.595,847.353,"","","","",""
1624412004704,"2021-06-23T01:33:24.704Z","3.13.1",3,"tarball",11136.617,11256.162,"","","","",""
1624412051638,"2021-06-23T01:34:11.638Z","5.1.0",5,"tarball",14793.065,14865.415,"","","","",""
1624412084413,"2021-06-23T01:34:44.413Z","4.12.1",4,"tarball",16649.99,17406.082,"","","","",""
1624498136036,"2021-06-24T01:28:56.036Z","5.1.0",5,"info",843.631,838.521,"","","","",""
1624498143421,"2021-06-24T01:29:03.421Z","4.12.2",4,"info",910.789,905.095,"","","","",""
1624498144353,"2021-06-24T01:29:04.353Z","3.13.1",3,"info",922.403,945.509,"","","","",""
1624498431981,"2021-06-24T01:33:51.981Z","5.1.0",5,"tarball",12655.954,13287.527,"","","","",""
1624498449530,"2021-06-24T01:34:09.530Z","4.12.2",4,"tarball",13358.437,13929.455,"","","","",""
1624498455237,"2021-06-24T01:34:15.237Z","3.13.1",3,"tarball",15024.332,15074.717,"","","","",""
1624584769078,"2021-06-25T01:32:49.078Z","4.12.2",4,"info",949.553,958.48,"","","","",""
1624584776349,"2021-06-25T01:32:56.349Z","3.13.1",3,"info",1072.97,1083.833,"","","","",""
1624584790956,"2021-06-25T01:33:10.956Z","5.1.0",5,"info",1159.14,1172.123,"","","","",""
1624585033508,"2021-06-25T01:37:13.508Z","5.1.0",5,"tarball",11683.619,11854.3,"","","","",""
1624585055655,"2021-06-25T01:37:35.655Z","3.13.1",3,"tarball",13375.599,13511.425,"","","","",""
1624585068217,"2021-06-25T01:37:48.217Z","4.12.2",4,"tarball",13708.637,13756.745,"","","","",""
1624670998958,"2021-06-26T01:29:58.958Z","4.12.2",4,"info",833.485,833.125,"","","","",""
1624671014213,"2021-06-26T01:30:14.213Z","3.13.1",3,"info",929.965,943.644,"","","","",""
1624671020913,"2021-06-26T01:30:20.913Z","5.1.0",5,"info",1010.303,1056.094,"","","","",""
1624671274837,"2021-06-26T01:34:34.837Z","4.12.2",4,"tarball",11599.304,11669.781,"","","","",""
1624671278832,"2021-06-26T01:34:38.832Z","5.1.0",5,"tarball",11870.323,11934.939,"","","","",""
1624671279601,"2021-06-26T01:34:39.601Z","3.13.1",3,"tarball",11603.038,12095.263,"","","","",""
1624757630489,"2021-06-27T01:33:50.489Z","5.1.0",5,"info",1223.767,1220.974,"","","","",""
1624757634485,"2021-06-27T01:33:54.485Z","4.12.2",4,"info",1160.086,1154.183,"","","","",""
1624757634505,"2021-06-27T01:33:54.505Z","3.13.1",3,"info",985.004,981.61,"","","","",""
1624757913648,"2021-06-27T01:38:33.648Z","3.13.1",3,"tarball",13093.094,13162.826,"","","","",""
1624757942692,"2021-06-27T01:39:02.692Z","4.12.2",4,"tarball",14927.855,15077.394,"","","","",""
1624843956630,"2021-06-28T01:32:36.630Z","5.1.0",5,"info",979.893,1003.1,"","","","",""
1624843964674,"2021-06-28T01:32:44.674Z","3.13.1",3,"info",1011.889,1028.554,"","","","",""
1624843971264,"2021-06-28T01:32:51.264Z","4.12.2",4,"info",1225.712,1253.03,"","","","",""
1624844270977,"2021-06-28T01:37:50.977Z","5.1.0",5,"tarball",14336.454,14593.18,"","","","",""
1624844280413,"2021-06-28T01:38:00.413Z","3.13.1",3,"tarball",15510.2,15630.682,"","","","",""
1624844323819,"2021-06-28T01:38:43.819Z","4.12.2",4,"tarball",16462.998,17982.915,"","","","",""
1624930223812,"2021-06-29T01:30:23.812Z","4.12.2",4,"info",883.83,883.489,"","","","",""
1624930232137,"2021-06-29T01:30:32.137Z","3.13.1",3,"info",941.804,941.53,"","","","",""
1624930235227,"2021-06-29T01:30:35.227Z","5.1.0",5,"info",967.265,975.665,"","","","",""
1624930516391,"2021-06-29T01:35:16.391Z","4.12.2",4,"tarball",13474.769,13603.25,"","","","",""
1624930518961,"2021-06-29T01:35:18.961Z","5.1.0",5,"tarball",13657.245,13731.366,"","","","",""
1624930564585,"2021-06-29T01:36:04.585Z","3.13.1",3,"tarball",16140.044,16173.805,"","","","",""
1625016764625,"2021-06-30T01:32:44.625Z","5.1.0",5,"info",851.691,898.932,"","","","",""
1625016767217,"2021-06-30T01:32:47.217Z","3.13.1",3,"info",971.478,1037.127,"","","","",""
1625016788672,"2021-06-30T01:33:08.672Z","4.12.2",4,"info",1240.605,1267.83,"","","","",""
1625017074004,"2021-06-30T01:37:54.004Z","5.1.0",5,"tarball",13746.751,13758.818,"","","","",""
1625017106119,"2021-06-30T01:38:26.119Z","4.12.2",4,"tarball",16451.103,16586.127,"","","","",""
1625017165591,"2021-06-30T01:39:25.591Z","3.13.1",3,"tarball",18134.034,18272.465,"","","","",""
1625103149747,"2021-07-01T01:32:29.747Z","3.13.1",3,"info",843.145,847.82,"","","","",""
1625103166303,"2021-07-01T01:32:46.303Z","4.12.2",4,"info",1122.864,1138.667,"","","","",""
1625103171540,"2021-07-01T01:32:51.540Z","5.1.0",5,"info",1086.095,1163.181,"","","","",""
1625103438144,"2021-07-01T01:37:18.144Z","5.1.0",5,"tarball",13301.888,13418.16,"","","","",""
1625103494104,"2021-07-01T01:38:14.104Z","4.12.2",4,"tarball",15797.776,15858.023,"","","","",""
1625103530376,"2021-07-01T01:38:50.376Z","3.13.1",3,"tarball",16337.928,16600.484,"","","","",""
1625189552836,"2021-07-02T01:32:32.836Z","3.13.1",3,"info",920.335,943.392,"","","","",""
1625189563923,"2021-07-02T01:32:43.923Z","4.12.2",4,"info",1164.626,1164.527,"","","","",""
1625189568107,"2021-07-02T01:32:48.107Z","5.1.0",5,"info",971.953,972.061,"","","","",""
1625189901230,"2021-07-02T01:38:21.230Z","4.12.2",4,"tarball",16253.918,16378.738,"","","","",""
1625189927489,"2021-07-02T01:38:47.489Z","5.1.0",5,"tarball",17112.291,18016.037,"","","","",""
1625189945202,"2021-07-02T01:39:05.202Z","3.13.1",3,"tarball",16552.98,16791.186,"","","","",""
1625275808414,"2021-07-03T01:30:08.414Z","3.13.1",3,"info",957.791,997.135,"","","","",""
1625275812552,"2021-07-03T01:30:12.552Z","5.1.0",5,"info",1076.326,1094.783,"","","","",""
1625275817883,"2021-07-03T01:30:17.883Z","4.12.2",4,"info",1082.236,1099.058,"","","","",""
1625276044615,"2021-07-03T01:34:04.615Z","3.13.1",3,"tarball",11931.474,12459.256,"","","","",""
1625276104263,"2021-07-03T01:35:04.263Z","4.12.2",4,"tarball",13380.363,13489.499,"","","","",""
1625276122702,"2021-07-03T01:35:22.702Z","5.1.0",5,"tarball",14310.882,14396.579,"","","","",""
1625362265210,"2021-07-04T01:31:05.210Z","3.13.1",3,"info",803.361,818.165,"","","","",""
1625362290873,"2021-07-04T01:31:30.873Z","5.1.0",5,"info",1132.108,1149.395,"","","","",""
1625362312781,"2021-07-04T01:31:52.781Z","4.12.2",4,"info",937.502,1027.285,"","","","",""
1625362550642,"2021-07-04T01:35:50.642Z","4.12.2",4,"tarball",11862.777,11871.742,"","","","",""
1625362575394,"2021-07-04T01:36:15.394Z","5.1.0",5,"tarball",13702.381,13783.144,"","","","",""
1625362607653,"2021-07-04T01:36:47.653Z","3.13.1",3,"tarball",16241.732,16319.879,"","","","",""
1625448711940,"2021-07-05T01:31:51.940Z","4.12.2",4,"info",928.363,957.433,"","","","",""
1625448713405,"2021-07-05T01:31:53.405Z","5.1.0",5,"info",882.264,968.222,"","","","",""
1625448729695,"2021-07-05T01:32:09.695Z","3.13.1",3,"info",1087.813,1089.817,"","","","",""
1625448950988,"2021-07-05T01:35:50.988Z","3.13.1",3,"tarball",11706.797,12154.147,"","","","",""
1625449008486,"2021-07-05T01:36:48.486Z","4.12.2",4,"tarball",13689.687,13793.873,"","","","",""
1625449021658,"2021-07-05T01:37:01.658Z","5.1.0",5,"tarball",14095.229,14216.997,"","","","",""
1625535174444,"2021-07-06T01:32:54.444Z","5.1.0",5,"info",1079.096,1087.75,"","","","",""
1625535179321,"2021-07-06T01:32:59.321Z","4.12.2",4,"info",1134.501,1120.698,"","","","",""
1625535199670,"2021-07-06T01:33:19.670Z","3.13.1",3,"info",1222.511,1290.688,"","","","",""
1625535412467,"2021-07-06T01:36:52.467Z","3.13.1",3,"tarball",11489.364,11546.435,"","","","",""
1625535489653,"2021-07-06T01:38:09.653Z","5.1.0",5,"tarball",15739.39,17073.484,"","","","",""
1625535504389,"2021-07-06T01:38:24.389Z","4.12.2",4,"tarball",13597.607,13706.778,"","","","",""
1625621531048,"2021-07-07T01:32:11.048Z","4.12.2",4,"info",889.496,930.666,"","","","",""
1625621533266,"2021-07-07T01:32:13.266Z","5.1.0",5,"info",978.56,983.322,"","","","",""
1625621549219,"2021-07-07T01:32:29.219Z","3.13.1",3,"info",893.621,915.267,"","","","",""
1625621787296,"2021-07-07T01:36:27.296Z","3.13.1",3,"tarball",12366.041,12399.583,"","","","",""
1625621844597,"2021-07-07T01:37:24.597Z","4.12.2",4,"tarball",13951.387,14091.492,"","","","",""
1625622022077,"2021-07-07T01:40:22.077Z","5.1.0",5,"tarball",16271.692,16471.236,"","","","",""
1625707900814,"2021-07-08T01:31:40.814Z","4.12.2",4,"info",858.019,870.36,"","","","",""
1625707904084,"2021-07-08T01:31:44.084Z","3.13.1",3,"info",853.558,852.289,"","","","",""
1625707923441,"2021-07-08T01:32:03.441Z","5.1.0",5,"info",1109.297,1105.382,"","","","",""
1625708147115,"2021-07-08T01:35:47.115Z","3.13.1",3,"tarball",11513.082,11559.015,"","","","",""
1625708228138,"2021-07-08T01:37:08.138Z","4.12.2",4,"tarball",14364.696,15133.374,"","","","",""
1625708266801,"2021-07-08T01:37:46.801Z","5.1.0",5,"tarball",15587.915,15690.463,"","","","",""
1625794286543,"2021-07-09T01:31:26.543Z","3.13.1",3,"info",852.578,873.276,"","","","",""
1625794308503,"2021-07-09T01:31:48.503Z","5.1.0",5,"info",1202.393,1211.163,"","","","",""
1625794308596,"2021-07-09T01:31:48.596Z","4.12.2",4,"info",1181.249,1242.042,"","","","",""
1625794565829,"2021-07-09T01:36:05.829Z","5.1.0",5,"tarball",11667.183,11753.604,"","","","",""
1625794567403,"2021-07-09T01:36:07.403Z","4.12.2",4,"tarball",11735.904,11798.337,"","","","",""
1625794594803,"2021-07-09T01:36:34.803Z","3.13.1",3,"tarball",12817.388,12740.537,"","","","",""
1625880669832,"2021-07-10T01:31:09.832Z","3.13.1",3,"info",837.884,858.566,"","","","",""
1625880690965,"2021-07-10T01:31:30.965Z","5.1.0",5,"info",1135.49,1171.86,"","","","",""
1625880701537,"2021-07-10T01:31:41.537Z","4.12.2",4,"info",1182.467,1211.918,"","","","",""
1625880908953,"2021-07-10T01:35:08.953Z","5.1.0",5,"tarball",11487.313,11567.666,"","","","",""
1625880997491,"2021-07-10T01:36:37.491Z","3.13.1",3,"tarball",16285.024,16476.676,"","","","",""
1625881060522,"2021-07-10T01:37:40.522Z","4.12.2",4,"tarball",16741.48,17525.557,"","","","",""
1625967161360,"2021-07-11T01:32:41.360Z","3.13.1",3,"info",1053.752,1074.988,"","","","",""
1625967166503,"2021-07-11T01:32:46.503Z","5.1.0",5,"info",1054.014,1078.117,"","","","",""
1625967170532,"2021-07-11T01:32:50.532Z","4.12.2",4,"info",1243.948,1278.595,"","","","",""
1625967430483,"2021-07-11T01:37:10.483Z","3.13.1",3,"tarball",13188.283,13251.644,"","","","",""
1625967430490,"2021-07-11T01:37:10.490Z","4.12.2",4,"tarball",13215.977,13318.198,"","","","",""
1625967498239,"2021-07-11T01:38:18.239Z","5.1.0",5,"tarball",16215.545,16407.646,"","","","",""
1626053545050,"2021-07-12T01:32:25.050Z","4.12.2",4,"info",841.642,869.006,"","","","",""
1626053547935,"2021-07-12T01:32:27.935Z","3.13.1",3,"info",1227.567,1281.903,"","","","",""
1626053565583,"2021-07-12T01:32:45.583Z","5.1.0",5,"info",1237.144,1253.179,"","","","",""
1626053798998,"2021-07-12T01:36:38.998Z","3.13.1",3,"tarball",12145.492,12219.405,"","","","",""
1626053897288,"2021-07-12T01:38:17.288Z","4.12.2",4,"tarball",17238.803,17422.59,"","","","",""
1626053899723,"2021-07-12T01:38:19.723Z","5.1.0",5,"tarball",15744.277,15980.565,"","","","",""
1626140007694,"2021-07-13T01:33:27.694Z","3.13.1",3,"info",1052.195,1070.328,"","","","",""
1626140014801,"2021-07-13T01:33:34.801Z","4.12.2",4,"info",1293.401,1317.164,"","","","",""
1626140015427,"2021-07-13T01:33:35.427Z","5.1.0",5,"info",1070.485,1170.213,"","","","",""
1626140251662,"2021-07-13T01:37:31.662Z","3.13.1",3,"tarball",11800.074,11851.829,"","","","",""
1626140257732,"2021-07-13T01:37:37.732Z","5.1.0",5,"tarball",11620.387,12107.424,"","","","",""
1626140276609,"2021-07-13T01:37:56.609Z","4.12.2",4,"tarball",13275.268,13341.842,"","","","",""
1626226287485,"2021-07-14T01:31:27.485Z","5.1.0",5,"info",965.189,977.619,"","","","",""
1626226295264,"2021-07-14T01:31:35.264Z","4.12.2",4,"info",941.637,954.37,"","","","",""
1626226295480,"2021-07-14T01:31:35.480Z","3.13.1",3,"info",940.27,948.271,"","","","",""
1626226563364,"2021-07-14T01:36:03.364Z","3.13.1",3,"tarball",12760.61,12800.985,"","","","",""
1626226590656,"2021-07-14T01:36:30.656Z","4.12.2",4,"tarball",15328.142,15620.894,"","","","",""
1626226649574,"2021-07-14T01:37:29.574Z","5.1.0",5,"tarball",15911.494,16062.501,"","","","",""
1626312748408,"2021-07-15T01:32:28.408Z","5.1.2",5,"info",870.826,941.651,"","","","",""
1626312759323,"2021-07-15T01:32:39.323Z","4.12.2",4,"info",1041.913,1029.173,"","","","",""
1626312763109,"2021-07-15T01:32:43.109Z","3.13.1",3,"info",964.594,994.259,"","","","",""
1626312995633,"2021-07-15T01:36:35.633Z","3.13.1",3,"tarball",11365.935,11549.692,"","","","",""
1626313012451,"2021-07-15T01:36:52.451Z","5.1.2",5,"tarball",12132.397,12340.297,"","","","",""
1626313136547,"2021-07-15T01:38:56.547Z","4.12.2",4,"tarball",16621.644,16708.203,"","","","",""
1626399167760,"2021-07-16T01:32:47.760Z","4.12.2",4,"info",834.197,849.279,"","","","",""
1626399197232,"2021-07-16T01:33:17.232Z","5.1.2",5,"info",1253.61,1271.237,"","","","",""
1626399201347,"2021-07-16T01:33:21.347Z","3.13.1",3,"info",965.138,1004.797,"","","","",""
1626399455796,"2021-07-16T01:37:35.796Z","3.13.1",3,"tarball",13237.328,13302.914,"","","","",""
1626399455830,"2021-07-16T01:37:35.830Z","5.1.2",5,"tarball",12539.254,12604.443,"","","","",""
1626399493431,"2021-07-16T01:38:13.431Z","4.12.2",4,"tarball",14152.297,14348.608,"","","","",""
1626485429130,"2021-07-17T01:30:29.130Z","4.12.2",4,"info",840.107,1274.109,"","","","",""
1626485437196,"2021-07-17T01:30:37.196Z","3.13.1",3,"info",991.981,1007.746,"","","","",""
1626485453534,"2021-07-17T01:30:53.534Z","5.1.2",5,"info",1213.197,1249.137,"","","","",""
1626485699924,"2021-07-17T01:34:59.924Z","5.1.2",5,"tarball",12993.507,13018.313,"","","","",""
1626485704821,"2021-07-17T01:35:04.821Z","3.13.1",3,"tarball",13270.06,13409.377,"","","","",""
1626485736890,"2021-07-17T01:35:36.890Z","4.12.2",4,"tarball",13282.827,13483.856,"","","","",""
1626571980958,"2021-07-18T01:33:00.958Z","3.13.1",3,"info",838.326,849.474,"","","","",""
1626571994327,"2021-07-18T01:33:14.327Z","5.1.2",5,"info",890.454,904.207,"","","","",""
1626572009100,"2021-07-18T01:33:29.100Z","4.12.2",4,"info",872.384,906.239,"","","","",""
1626572209590,"2021-07-18T01:36:49.590Z","5.1.2",5,"tarball",11012.678,11059.734,"","","","",""
1626572251574,"2021-07-18T01:37:31.574Z","4.12.2",4,"tarball",12694.516,13202.783,"","","","",""
1626572324360,"2021-07-18T01:38:44.360Z","3.13.1",3,"tarball",14705.205,14880.776,"","","","",""
1626658300627,"2021-07-19T01:31:40.627Z","3.13.1",3,"info",930.506,957.053,"","","","",""
1626658304758,"2021-07-19T01:31:44.758Z","4.12.2",4,"info",900.543,948.026,"","","","",""
1626658312798,"2021-07-19T01:31:52.798Z","5.1.2",5,"info",1193.991,1237.002,"","","","",""
1626658586468,"2021-07-19T01:36:26.468Z","5.1.2",5,"tarball",13540.248,13634.51,"","","","",""
1626658610700,"2021-07-19T01:36:50.700Z","4.12.2",4,"tarball",13506.575,13523.735,"","","","",""
1626658629657,"2021-07-19T01:37:09.657Z","3.13.1",3,"tarball",14484.646,14563.668,"","","","",""
1626744795577,"2021-07-20T01:33:15.577Z","3.13.1",3,"info",861.365,884.027,"","","","",""
1626744810703,"2021-07-20T01:33:30.703Z","5.1.2",5,"info",1150.483,1220.091,"","","","",""
1626744833379,"2021-07-20T01:33:53.379Z","4.12.2",4,"info",1043.349,1041.828,"","","","",""
1626745031467,"2021-07-20T01:37:11.467Z","3.13.1",3,"tarball",10560.38,10886.442,"","","","",""
1626745107873,"2021-07-20T01:38:27.873Z","5.1.2",5,"tarball",13283.991,14214.534,"","","","",""
1626745118798,"2021-07-20T01:38:38.798Z","4.12.2",4,"tarball",13897.172,14161.959,"","","","",""
1626831220994,"2021-07-21T01:33:40.994Z","4.12.2",4,"info",948.488,948.538,"","","","",""
1626831230474,"2021-07-21T01:33:50.474Z","3.13.1",3,"info",1213.535,1215.418,"","","","",""
1626831238260,"2021-07-21T01:33:58.260Z","5.1.2",5,"info",1224.997,1263.223,"","","","",""
1626831467566,"2021-07-21T01:37:47.566Z","5.1.2",5,"tarball",11467.691,11322.76,"","","","",""
1626831477947,"2021-07-21T01:37:57.947Z","3.13.1",3,"tarball",10776.946,11121.336,"","","","",""
1626831553067,"2021-07-21T01:39:13.067Z","4.12.2",4,"tarball",14902.207,15180.113,"","","","",""
1626917567373,"2021-07-22T01:32:47.373Z","5.1.2",5,"info",875.532,936.663,"","","","",""
1626917582033,"2021-07-22T01:33:02.033Z","4.12.2",4,"info",1077.81,1107.773,"","","","",""
1626917592976,"2021-07-22T01:33:12.976Z","3.13.1",3,"info",1270.417,1279.13,"","","","",""
1626917837452,"2021-07-22T01:37:17.452Z","5.1.2",5,"tarball",11889.339,12370.434,"","","","",""
1626917901855,"2021-07-22T01:38:21.855Z","3.13.1",3,"tarball",12998.144,13147.187,"","","","",""
1626917914477,"2021-07-22T01:38:34.477Z","4.12.2",4,"tarball",14418.496,15722.568,"","","","",""
1627004049508,"2021-07-23T01:34:09.508Z","5.1.2",5,"info",949.788,952.589,"","","","",""
1627004051259,"2021-07-23T01:34:11.259Z","3.13.1",3,"info",1031.459,1033.632,"","","","",""
1627004062203,"2021-07-23T01:34:22.203Z","4.12.2",4,"info",1293.88,1330.192,"","","","",""
1627004283954,"2021-07-23T01:38:03.954Z","3.13.1",3,"tarball",11535.696,11810.322,"","","","",""
1627004398609,"2021-07-23T01:39:58.609Z","4.12.2",4,"tarball",14623.536,14727.66,"","","","",""
1627004411058,"2021-07-23T01:40:11.058Z","5.1.2",5,"tarball",15109.331,16181.879,"","","","",""
1627090309089,"2021-07-24T01:31:49.089Z","4.12.2",4,"info",832.003,892.854,"","","","",""
1627090309766,"2021-07-24T01:31:49.766Z","3.13.1",3,"info",885.772,1013.495,"","","","",""
1627090333494,"2021-07-24T01:32:13.494Z","5.1.2",5,"info",1265.603,1307.17,"","","","",""
1627090547957,"2021-07-24T01:35:47.957Z","3.13.1",3,"tarball",10132.553,10595.287,"","","","",""
1627090567961,"2021-07-24T01:36:07.961Z","4.12.2",4,"tarball",11045.539,11518.091,"","","","",""
1627090597986,"2021-07-24T01:36:37.986Z","5.1.2",5,"tarball",12359.638,13815.459,"","","","",""
1627176723429,"2021-07-25T01:32:03.429Z","5.1.2",5,"info",876.203,910.206,"","","","",""
1627176726542,"2021-07-25T01:32:06.542Z","4.12.2",4,"info",1015.653,1033.699,"","","","",""
1627176747675,"2021-07-25T01:32:27.675Z","3.13.1",3,"info",1045.063,1107.191,"","","","",""
1627176993925,"2021-07-25T01:36:33.925Z","4.12.2",4,"tarball",12476.701,12518.24,"","","","",""
1627177001811,"2021-07-25T01:36:41.811Z","5.1.2",5,"tarball",11537.76,11997.938,"","","","",""
1627177070620,"2021-07-25T01:37:50.620Z","3.13.1",3,"tarball",16035.489,16148.846,"","","","",""
1627263262198,"2021-07-26T01:34:22.198Z","5.1.2",5,"info",859.24,877.57,"","","","",""
1627263268087,"2021-07-26T01:34:28.087Z","4.12.2",4,"info",864.119,877.074,"","","","",""
1627263332295,"2021-07-26T01:35:32.295Z","3.13.1",3,"info",1248.481,1252.51,"","","","",""
1627263523032,"2021-07-26T01:38:43.032Z","3.13.1",3,"tarball",12275.257,12756.799,"","","","",""
1627263585044,"2021-07-26T01:39:45.044Z","5.1.2",5,"tarball",12955.635,13370.152,"","","","",""
1627263663545,"2021-07-26T01:41:03.545Z","4.12.2",4,"tarball",16050.808,16960.707,"","","","",""
1627349693220,"2021-07-27T01:34:53.220Z","3.13.1",3,"info",1018.019,1019.386,"","","","",""
1627349697780,"2021-07-27T01:34:57.780Z","4.12.2",4,"info",1185.094,1203.743,"","","","",""
1627349700979,"2021-07-27T01:35:00.979Z","5.1.2",5,"info",981,986.808,"","","","",""
1627349918514,"2021-07-27T01:38:38.514Z","5.1.2",5,"tarball",10787.8,10801.982,"","","","",""
1627350007599,"2021-07-27T01:40:07.599Z","4.12.2",4,"tarball",12747.3,13091.195,"","","","",""
1627350033554,"2021-07-27T01:40:33.554Z","3.13.1",3,"tarball",12457.298,12872.459,"","","","",""
1627436005056,"2021-07-28T01:33:25.056Z","4.12.2",4,"info",845.996,866.499,"","","","",""
1627436035410,"2021-07-28T01:33:55.410Z","3.13.1",3,"info",1345.066,1398.727,"","","","",""
1627436040275,"2021-07-28T01:34:00.275Z","5.1.2",5,"info",1268.029,1330.919,"","","","",""
